what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1355375588500
started,bundle,org.eclipse.pde.api.tools,1.0.0.v20081117_r342,org.eclipse.pde.api.tools,1355375588509
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355375592180
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355375597343
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355376255054
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355376255252
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1355376256761
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1355376256766
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1355376256773
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1355376256775
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355376256950
stopped,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1355376257261
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1355376257261
stopped,bundle,org.eclipse.pde.p2.ui,1.0.0.v20080604-2000,org.eclipse.pde.p2.ui,1355376257262
stopped,bundle,org.eclipse.pde.runtime,3.4.0.v20080723-1000,org.eclipse.pde.runtime,1355376257262
stopped,bundle,org.eclipse.pde.ui.templates,3.4.0.v20080514-1500,org.eclipse.pde.ui.templates,1355376257263
stopped,bundle,com.ibm.ive.nokia.s60,6.2.2.20100816-1002,com.ibm.ive.nokia.s60,1355376257263
stopped,bundle,com.ibm.ive.wince,6.2.2.20100816-1002,com.ibm.ive.wince,1355376257263
stopped,bundle,com.ibm.ive.j9,6.2.2.20100816-1002,com.ibm.ive.j9,1355376257263
stopped,bundle,com.ibm.pvc.tools.portlet.aggregation,6.2.2.20100816-1002,com.ibm.pvc.tools.portlet.aggregation,1355376257264
stopped,bundle,com.ibm.pvc.tools.portlet,6.2.2.20100816-1002,com.ibm.pvc.tools.portlet,1355376257264
stopped,bundle,com.ibm.pvc.tools.startup,6.2.2.20100816-1002,com.ibm.pvc.tools.startup,1355376257264
stopped,bundle,com.ibm.pvc.tools.web,6.2.2.20100816-1002,com.ibm.pvc.tools.web,1355376257264
stopped,bundle,com.ibm.pvc.tools.web.rad,6.2.2.20100816-1002,com.ibm.pvc.tools.web.rad,1355376257265
stopped,bundle,com.ibm.pvc.tools.j2ee,6.2.2.20100816-1002,com.ibm.pvc.tools.j2ee,1355376257265
