what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1349885621593
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1349885624527
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1349885627204
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1349885645887
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1349885653279
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349885688082
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349885736973
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349885752772
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1349885783385
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1349885829873
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1349885833491
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349885835021
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349885843228
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349885843231
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349885843317
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349885853068
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349885859027
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349885906530
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1349885918459
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.organize.imports,1349885924897
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.organize.imports,1349885927721
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349885935665
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349885936903
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1349885944470
opened,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349885945038
