what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.4.2.r342_v20081028-0800,org.eclipse.ltk.core.refactoring,1350313575576
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1350313575605
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1350313575730
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313580784
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1350313593639
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1350313593640
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313593659
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313599381
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.1.v200807241900,org.eclipse.wst.jsdt.manipulation,1350313600897
started,bundle,org.eclipse.wst.jsdt.core,1.0.104.v200901281939,org.eclipse.wst.jsdt.core,1350313601202
started,bundle,org.eclipse.wst.jsdt.ui,1.0.104.v200901290004,org.eclipse.wst.jsdt.ui,1350313601362
closed,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.featureEditor,1350313602929
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1350313603049
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313603103
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.featureEditor,1350313606174
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ResourceNavigator,1350313606191
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.featureEditor,1350313608166
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ResourceNavigator,1350313611745
opened,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.featureEditor,1350313612960
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.featureEditor,1350313613000
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ResourceNavigator,1350313616559
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1350313618766
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313619315
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313627124
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313627157
