what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355160096969
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355160098325
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355160100401
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355160100532
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355163575029
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355163575034
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355163575121
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355163583366
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1355163609632
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1355163612088
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1355163613082
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1355163622497
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1355163626190
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.siteEditor,1355163629103
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1355163629114
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.siteEditor,1355163630581
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355163632425
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355163638056
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355163641158
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355163647049
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355163648248
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355163827919
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355163856442
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355167527917
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355167528044
