what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349823921442
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349823921547
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349823940800
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349823943211
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349823949711
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349823949713
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349823949772
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349823959387
activated,perspective,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugPerspective,1349823961599
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349823972428
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349824026248
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1349824026275
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349824028886
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349824033910
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.BreakpointView,1349824036368
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1349824036704
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1349824054756
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1349824067368
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349824083001
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349824094183
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1349824127723
activated,perspective,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.JavaPerspective,1349824132180
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1349824134233
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349824134359
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1349824134377
