what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984735649
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984737205
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984737206
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984737217
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984741425
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984848744
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984851226
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984854044
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984863280
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984865532
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984866836
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984868832
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984872607
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984875573
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984879936
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984884479
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984896556
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984897569
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984900028
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349984902271
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1349984903917
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984905731
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1349984917835
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1349984917835
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984917854
