what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1349818515118
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1349818520895
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1349818521802
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349818522532
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1349818530489
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1349818534994
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349818535713
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818543880
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818545052
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818560357
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818562651
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1349818562658
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818569362
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818623843
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1349818626426
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1349818667952
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1349818669342
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818671103
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818672172
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349818692312
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349818699441
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818711007
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818743760
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1349818752893
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349818759949
