what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055753355
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1350055753557
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055753648
opened,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.featureEditor,1350055756908
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.featureEditor,1350055756941
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055760556
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055764115
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1350055777291
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1350055782282
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.siteEditor,1350055783583
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1350055783592
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.siteEditor,1350055785075
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055785229
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055791449
started,bundle,org.eclipse.ant.core,3.2.0.v20080529,org.eclipse.ant.core,1350055796922
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055797264
started,bundle,org.eclipse.equinox.p2.metadata.generator,1.0.4.v20081217,org.eclipse.equinox.p2.metadata.generator,1350055797846
started,bundle,org.eclipse.equinox.p2.director.app,1.0.1.R34x_v20080729,org.eclipse.equinox.p2.director.app,1350055797862
started,bundle,org.eclipse.help.base,3.3.103.v20090128_34x,org.eclipse.help.base,1350055797864
started,bundle,org.eclipse.wst.command.env,1.0.308.v200811200248,org.eclipse.wst.command.env,1350055797869
started,bundle,org.eclipse.pde.api.tools,1.0.0.v20081117_r342,org.eclipse.pde.api.tools,1350055797875
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.4.v20080930,org.eclipse.equinox.p2.artifact.repository,1350055800082
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055802348
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055805618
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350056441828
