what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1350678154410
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1350678159842
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1350678163787
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1350678170012
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350678170430
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350678177424
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350678177454
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350678178645
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350678178665
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1350678184597
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350678184657
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350678188442
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.1.v200807241900,org.eclipse.wst.jsdt.manipulation,1350678191407
started,bundle,org.eclipse.wst.jsdt.core,1.0.104.v200901281939,org.eclipse.wst.jsdt.core,1350678191707
started,bundle,org.eclipse.wst.jsdt.ui,1.0.104.v200901290004,org.eclipse.wst.jsdt.ui,1350678191866
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1350678192519
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1350678192519
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350678192532
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350678194097
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350678199858
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350678199871
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1350678200272
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350678200300
started,bundle,org.eclipse.ui.cheatsheets,3.3.101.v20080702_34x,org.eclipse.ui.cheatsheets,1350678203108
started,bundle,org.eclipse.wst.sse.ui,1.1.4.v200901202345,org.eclipse.wst.sse.ui,1350678203161
