what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ecf.provider.xmpp.ui,2.1.0.v20081224-1728,org.eclipse.ecf.provider.xmpp.ui,1354639157776
started,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1354639157776
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1354639158012
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1354639159443
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1354639176077
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1354639177953
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1354639184150
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1354639188812
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1354639191956
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1354639264180
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1354639267859
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1354639313508
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1354639315085
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1354639404971
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1354639407868
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1354639429689
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1354639488271
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1354639488274
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1354639488327
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1354639510472
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1354639512192
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1354639577358
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1354639589100
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1354639605073
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1354639613458
