what,kind,bundleId,bundleVersion,description,time
started,bundle,com.ibm.pvc.tools.j2ee,6.2.2.20100816-1002,com.ibm.pvc.tools.j2ee,1349806726163
started,bundle,org.eclipse.wst.server.core,1.1.3.v20090209,org.eclipse.wst.server.core,1349806726207
started,bundle,com.ibm.rcp.tools.platform,6.2.2.20100816-1002,com.ibm.rcp.tools.platform,1349806726237
started,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1349806729005
started,bundle,org.eclipse.jst.server.core,1.1.3.v20090115,org.eclipse.jst.server.core,1349806729047
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349806729120
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1349806732076
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349806737076
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349806837519
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349806837659
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349807240692
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349807240696
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349807240783
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1349807243834
started,bundle,org.eclipse.emf.common,2.4.0.v200902171115,org.eclipse.emf.common,1349807244140
started,bundle,org.eclipse.emf.ecore,2.4.2.v200902171115,org.eclipse.emf.ecore,1349807244169
started,bundle,org.eclipse.jem.util,2.0.100.v200805140020,org.eclipse.jem.util,1349807244170
started,bundle,org.eclipse.wst.common.frameworks,1.1.201.v200811060900,org.eclipse.wst.common.frameworks,1349807244172
started,bundle,org.eclipse.wst.common.emf,1.1.203.v200811022047,org.eclipse.wst.common.emf,1349807244228
started,bundle,org.eclipse.jst.j2ee.core,1.1.203.v200901221030,org.eclipse.jst.j2ee.core,1349807244244
started,bundle,org.eclipse.jem,2.0.202.v200810282000,org.eclipse.jem,1349807244270
started,bundle,org.eclipse.emf.ecore.xmi,2.4.1.v200902171115,org.eclipse.emf.ecore.xmi,1349807244283
started,bundle,org.eclipse.jst.jee,1.0.103.v200901220530,org.eclipse.jst.jee,1349807244457
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.202.v200901292145,org.eclipse.wst.common.frameworks.ui,1349807244486
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.202.v200811131900,org.eclipse.wst.common.emfworkbench.integration,1349807244580
