what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1351778931838
started,bundle,org.eclipse.pde.api.tools,1.0.0.v20081117_r342,org.eclipse.pde.api.tools,1351778931865
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351778935266
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1351778940190
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351778944975
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351778958851
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351778958852
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351778958917
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351778960949
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351778965845
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351778965848
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351778965852
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351778972421
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.4.v20080930,org.eclipse.equinox.p2.artifact.repository,1351778975401
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351778977246
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351778980470
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1351778982161
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1351778982194
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1351778982210
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351778982355
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1351778983281
stopped,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1351778983282
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1351778983282
stopped,bundle,org.eclipse.pde.p2.ui,1.0.0.v20080604-2000,org.eclipse.pde.p2.ui,1351778983285
stopped,bundle,org.eclipse.pde.runtime,3.4.0.v20080723-1000,org.eclipse.pde.runtime,1351778983296
