what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349817803904
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1349817808412
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1349817808573
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1349817808677
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349817823040
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349817844747
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349817859896
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349817875608
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349817901059
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1349817904454
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1349817905321
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1349817905366
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349817916563
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.rename.element,1349817927983
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349817928003
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349817930108
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349817937943
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349817939602
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349817946067
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349817975985
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1349817975990
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349817980498
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349817986379
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349817992637
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1349817999463
