what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1351008200026
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1351008202869
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351008205169
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.1.v200807241900,org.eclipse.wst.jsdt.manipulation,1351008206158
started,bundle,org.eclipse.wst.jsdt.core,1.0.104.v200901281939,org.eclipse.wst.jsdt.core,1351008206417
started,bundle,org.eclipse.wst.jsdt.ui,1.0.104.v200901290004,org.eclipse.wst.jsdt.ui,1351008206559
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1351008207786
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351008207836
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351008208870
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1351008210015
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351008210061
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351008211756
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1351008212795
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351008212893
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351008213944
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1351008214684
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351008214713
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351008215733
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1351008216346
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351008216378
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351008217375
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1351008218004
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351008218062
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351008218065
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351008218079
