what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.director.app,1.0.1.R34x_v20080729,org.eclipse.equinox.p2.director.app,1349984007316
started,bundle,org.eclipse.help.base,3.3.103.v20090128_34x,org.eclipse.help.base,1349984007319
started,bundle,org.eclipse.wst.command.env,1.0.308.v200811200248,org.eclipse.wst.command.env,1349984007320
started,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1349984007321
started,bundle,org.eclipse.pde.api.tools,1.0.0.v20081117_r342,org.eclipse.pde.api.tools,1349984007332
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984007339
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984037894
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984037895
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984038026
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984040213
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984197399
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984197400
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984197461
opened,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984204710
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984204770
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984210160
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984236716
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349984238499
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984239900
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984242763
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984249551
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349984251650
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1349984254047
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984256158
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1349984283086
