what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055638410
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055643575
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1350055644991
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1350055665562
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.siteEditor,1350055667132
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1350055667157
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.siteEditor,1350055668760
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1350055671294
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055675607
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055682150
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1350055690587
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055698278
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055700455
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055700650
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.rename,1350055703597
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055703653
opened,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.featureEditor,1350055706268
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.featureEditor,1350055706398
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055709426
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055713045
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1350055727360
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1350055743698
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1350055744752
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055745230
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350055753283
