what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1349286033957
java.vendor,sysinfo,,,"IBM Corporation",1349286033957
java.version,sysinfo,,,"1.6.0",1349286033957
java.vm.info,sysinfo,,,"JRE 1.6.0 IBM J9 2.4 Linux x86-32 jvmxi3260sr10fp1-20120202_101568 (JIT enabled, AOT enabled)\nJ9VM - 20120202_101568\nJIT  - r9_20111107_21307ifx1\nGC   - 20120202_AA",1349286033957
java.vm.name,sysinfo,,,"IBM J9 VM",1349286033957
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1349286033957
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1349286033957
java.vm.specification.version,sysinfo,,,"1.0",1349286033957
java.vm.vendor,sysinfo,,,"IBM Corporation",1349286033957
java.vm.version,sysinfo,,,"2.4",1349286033957
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1349286038014
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1349286039635
started,bundle,org.eclipse.pde.build,3.5.0.v20090527-1800,"org.eclipse.pde.build",1349286040073
opened,editor,org.eclipse.pde.ui,3.5.0.v20090528,"org.eclipse.pde.ui.manifestEditor",1349286040236
activated,editor,org.eclipse.pde.ui,3.5.0.v20090528,"org.eclipse.pde.ui.manifestEditor",1349286040630
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1349286040651
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349286052810
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349286054100
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.ide.ant",1349286054372
stopped,bundle,org.eclipse.mylyn.pde.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.pde.ui",1349286054373
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.100.v20090526,"org.eclipse.pde.api.tools.ui",1349286054374
stopped,bundle,org.eclipse.pde.ds.ui,1.0.0.v20090527,"org.eclipse.pde.ds.ui",1349286054374
stopped,bundle,org.eclipse.pde.runtime,3.4.100.v20090527,"org.eclipse.pde.runtime",1349286054375
stopped,bundle,org.eclipse.pde.ua.ui,1.0.0.v20090511,"org.eclipse.pde.ua.ui",1349286054375
stopped,bundle,org.eclipse.pde.ui.templates,3.4.100.v20090527,"org.eclipse.pde.ui.templates",1349286054376
