what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984512441
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984512443
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984512821
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984516241
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984520842
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984530219
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984535287
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984541156
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984543012
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984550741
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349984559047
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984563209
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984567293
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984573190
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984575792
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1349984577286
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349984615826
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984618506
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984626627
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1349984626660
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984627905
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1349984632326
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1349984632326
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984632389
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349984632765
