what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818776228
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818794693
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1349818794754
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818803562
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818808962
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818818297
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818830134
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1349818839141
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1349818859922
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349818861908
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349818878490
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1349818883198
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818892338
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818928452
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1349818929928
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818939472
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818973120
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818988742
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1349818993571
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.VariableView,1349818993696
activated,perspective,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugPerspective,1349818993746
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.perspectives.showPerspective,1349818993749
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.perspectives.showPerspective,1349818993749
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818993780
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349818998178
