what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313721949
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313721950
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313721987
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313727575
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313751886
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313758111
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1350313768277
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1350313768277
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313768291
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313768622
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313783741
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350313785822
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350315072623
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350315072627
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350315072722
opened,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.siteEditor,1350315080748
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.siteEditor,1350315080844
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1350315090402
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1350315090803
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1350315092472
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1350315093005
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1350315093521
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1350315094047
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1350315094542
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1350315096220
