what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1349808159613
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1349808159664
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1349808161532
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349808173016
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349808175613
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349808180874
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1349808182475
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1349808188457
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349808192255
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349808195468
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349808212924
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1349808219562
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349808224871
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1349808227653
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349808240722
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349808246129
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1349808247678
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349808250988
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349808253205
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349808257227
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1349808268514
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349808272413
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349808277246
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349808289195
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1349808353647
