what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui,1353342241507
stopped,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1353342241507
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1353342241507
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1353342241507
stopped,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1353342241507
stopped,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1353342241507
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.100.v20080407-1345,org.eclipse.jdt.apt.ui,1353342241515
stopped,bundle,com.ibm.collaboration.realtime.toolkit.configuration,8.5.0.200903161744,com.ibm.collaboration.realtime.toolkit.configuration,1353342241524
stopped,bundle,com.ibm.rcp.tools.environment.configuration,6.2.2.20100816-1002,com.ibm.rcp.tools.environment.configuration,1353342241524
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.306.v200811200248,org.eclipse.jst.ws.axis.creation.ui,1353342241533
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.305.v200809301934,org.eclipse.jst.ws.axis.consumption.ui,1353342241535
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.4.v200901212148,org.eclipse.jst.ws.consumption.ui,1353342241553
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.201.v200811062130,org.eclipse.jst.j2ee.webservice.ui,1353342241553
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.203.v200810222000,org.eclipse.jst.servlet.ui,1353342241569
stopped,bundle,org.eclipse.jst.jee.ui,1.0.104.v200902040818,org.eclipse.jst.jee.ui,1353342241579
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.203.v200901290400,org.eclipse.jst.j2ee.navigator.ui,1353342241589
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.200.v200805140020,org.eclipse.jst.j2ee.jca.ui,1353342241674
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.206.v200901280857,org.eclipse.jst.j2ee.ui,1353342241706
stopped,bundle,org.eclipse.jst.ws.ui,1.0.304.v200901271844,org.eclipse.jst.ws.ui,1353342241725
stopped,bundle,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui,1353342241725
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.bugzilla.ui,1353342241725
stopped,bundle,org.eclipse.mylyn.ide.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ui,1353342241738
stopped,bundle,org.eclipse.mylyn.team.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.team.ui,1353342241738
stopped,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1353342241738
stopped,bundle,org.eclipse.mylyn.context.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.context.ui,1353342241738
